Qu?ng Ngãi,Gia Lai,78,114,,,,,,,,,,,,
Qu?ng Ninh,Gia Lai,84,120,,,,,,,,,,,,
Qu?ng Tr?,Gia Lai,78,114,,,,,,,,,,,,
Sóc Tr?ng,Gia Lai,90,126,,,,,,,,,,,,
S?n La,Gia Lai,84,120,,,,,,,,,,,,
Tây Ninh,Gia Lai,84,120,,,,,,,,,,,,
Thái Bình,Gia Lai,84,120,,,,,,,,,,,,
Thái Nguyên,Gia Lai,84,120,,,,,,,,,,,,
Thanh Hóa,Gia Lai,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,Gia Lai,78,114,,,,,,,,,,,,
Ti?n Giang,Gia Lai,84,120,,,,,,,,,,,,
Trà Vinh,Gia Lai,90,126,,,,,,,,,,,,
Tuyên Quang,Gia Lai,84,120,,,,,,,,,,,,
V?nh Long,Gia Lai,90,126,,,,,,,,,,,,
V?nh Phúc,Gia Lai,84,120,,,,,,,,,,,,
Yên Bái,Gia Lai,84,120,,,,,,,,,,,,
??k L?k,Gia Lai,84,120,,,,,,,,,,,,
??k Nông,Gia Lai,84,120,,,,,,,,,,,,
An Giang,Hà Giang,84,132,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Hà Giang,84,132,,,,,,,,,,,,
B?c Giang,Hà Giang,72,120,,,,,,,,,,,,
B?c Liêu,Hà Giang,84,132,,,,,,,,,,,,
B?c Ninh,Hà Giang,78,126,,,,,,,,,,,,
B?n Tre,Hà Giang,84,132,,,,,,,,,,,,
Bình ??nh,Hà Giang,84,132,,,,,,,,,,,,
Bình D??ng,Hà Giang,84,132,,,,,,,,,,,,
Bình Ph??c,Hà Giang,84,132,,,,,,,,,,,,
Bình Thu?n,Hà Giang,84,132,,,,,,,,,,,,
Cà Mau,Hà Giang,84,132,,,,,,,,,,,,
C?n Th?,Hà Giang,84,132,,,,,,,,,,,,
?à N?ng,Hà Giang,84,132,,,,,,,,,,,,
??k L?k,Hà Giang,84,132,,,,,,,,,,,,
??k Nông,Hà Giang,84,132,,,,,,,,,,,,
?i?n Biên,Hà Giang,84,132,,,,,,,,,,,,
??ng Nai,Hà Giang,84,132,,,,,,,,,,,,
??ng Tháp,Hà Giang,84,132,,,,,,,,,,,,
Gia Lai,Hà Giang,84,132,,,,,,,,,,,,
Hà Nam,Hà Giang,78,126,,,,,,,,,,,,
Hà N?i,Hà Giang,66,114,,,,,,,,,,,,
Hà Giang,Hà Giang,24,78,,,,,,,,,,,,
Hà T?nh,Hà Giang,84,132,,,,,,,,,,,,
H?i D??ng,Hà Giang,78,126,,,,,,,,,,,,
H?i Phòng,Hà Giang,78,126,,,,,,,,,,,,
H?u Giang,Hà Giang,84,132,,,,,,,,,,,,
TP. H? Chí Minh,Hà Giang,78,126,,,,,,,,,,,,
H?ng Yên,Hà Giang,78,126,,,,,,,,,,,,
Khánh Hòa,Hà Giang,84,132,,,,,,,,,,,,
Kiên Giang,Hà Giang,84,132,,,,,,,,,,,,
Kon Tum,Hà Giang,84,132,,,,,,,,,,,,
Lai Châu,Hà Giang,84,132,,,,,,,,,,,,
Lâm ??ng,Hà Giang,84,132,,,,,,,,,,,,
L?ng S?n,Hà Giang,78,126,,,,,,,,,,,,
Long An,Hà Giang,84,132,,,,,,,,,,,,
Nam ??nh,Hà Giang,78,126,,,,,,,,,,,,
Ngh? An,Hà Giang,78,126,,,,,,,,,,,,
Ninh Bình,Hà Giang,78,126,,,,,,,,,,,,
Ninh Thu?n,Hà Giang,84,132,,,,,,,,,,,,
Phú Yên,Hà Giang,84,132,,,,,,,,,,,,
Qu?ng Bình,Hà Giang,84,132,,,,,,,,,,,,
Qu?ng Nam,Hà Giang,84,132,,,,,,,,,,,,
Qu?ng Ngãi,Hà Giang,84,132,,,,,,,,,,,,
Qu?ng Ninh,Hà Giang,84,132,,,,,,,,,,,,
Qu?ng Tr?,Hà Giang,84,132,,,,,,,,,,,,
Sóc Tr?ng,Hà Giang,84,132,,,,,,,,,,,,
S?n La,Hà Giang,78,126,,,,,,,,,,,,
Tây Ninh,Hà Giang,84,132,,,,,,,,,,,,
Thái Bình,Hà Giang,78,126,,,,,,,,,,,,
Thanh Hóa,Hà Giang,78,126,,,,,,,,,,,,
Th?a Thiên Hu?,Hà Giang,84,132,,,,,,,,,,,,
Ti?n Giang,Hà Giang,84,132,,,,,,,,,,,,
Trà Vinh,Hà Giang,84,132,,,,,,,,,,,,
V?nh Long,Hà Giang,84,132,,,,,,,,,,,,
B?c K?n,Hà Giang,78,126,,,,,,,,,,,,
Cao B?ng,Hà Giang,84,132,,,,,,,,,,,,
Hòa Bình,Hà Giang,78,126,,,,,,,,,,,,
Lào Cai,Hà Giang,84,132,,,,,,,,,,,,
Phú Th?,Hà Giang,84,132,,,,,,,,,,,,
Thái Nguyên,Hà Giang,78,126,,,,,,,,,,,,
Tuyên Quang,Hà Giang,84,132,,,,,,,,,,,,
V?nh Phúc,Hà Giang,84,132,,,,,,,,,,,,
Yên Bái,Hà Giang,84,132,,,,,,,,,,,,
B?c Ninh,Hà Nam,54,108,,,,,,,,,,,,
Hà N?i,Hà Nam,54,108,,,,,,,,,,,,
H?i D??ng,Hà Nam,54,108,,,,,,,,,,,,
H?ng Yên,Hà Nam,54,108,,,,,,,,,,,,
Nam ??nh,Hà Nam,54,108,,,,,,,,,,,,
Ninh Bình,Hà Nam,54,108,,,,,,,,,,,,
Thái Bình,Hà Nam,54,108,,,,,,,,,,,,
An Giang,Hà Nam,84,138,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Hà Nam,84,138,,,,,,,,,,,,
B?c Liêu,Hà Nam,90,144,,,,,,,,,,,,
B?n Tre,Hà Nam,84,138,,,,,,,,,,,,
Bình ??nh,Hà Nam,84,138,,,,,,,,,,,,
Bình D??ng,Hà Nam,84,138,,,,,,,,,,,,
Bình Ph??c,Hà Nam,84,138,,,,,,,,,,,,
Bình Thu?n,Hà Nam,84,138,,,,,,,,,,,,
Cà Mau,Hà Nam,90,144,,,,,,,,,,,,
C?n Th?,Hà Nam,84,138,,,,,,,,,,,,
Cao B?ng,Hà Nam,60,114,,,,,,,,,,,,
?à N?ng,Hà Nam,72,126,,,,,,,,,,,,
??k L?k,Hà Nam,84,138,,,,,,,,,,,,
??k Nông,Hà Nam,84,138,,,,,,,,,,,,
?i?n Biên,Hà Nam,78,132,,,,,,,,,,,,
Hà Nam,Hà Nam,24,78,,,,,,,,,,,,
??ng Nai,Hà Nam,84,138,,,,,,,,,,,,
??ng Tháp,Hà Nam,84,138,,,,,,,,,,,,
Gia Lai,Hà Nam,84,138,,,,,,,,,,,,
Hà Giang,Hà Nam,84,138,,,,,,,,,,,,
H?u Giang,Hà Nam,84,138,,,,,,,,,,,,
TP. H? Chí Minh,Hà Nam,72,126,,,,,,,,,,,,
Khánh Hòa,Hà Nam,84,138,,,,,,,,,,,,
Kiên Giang,Hà Nam,84,138,,,,,,,,,,,,
Kon Tum,Hà Nam,84,138,,,,,,,,,,,,
Lai Châu,Hà Nam,84,138,,,,,,,,,,,,
Lâm ??ng,Hà Nam,84,138,,,,,,,,,,,,
Lào Cai,Hà Nam,78,132,,,,,,,,,,,,
Long An,Hà Nam,84,138,,,,,,,,,,,,
Ninh Thu?n,Hà Nam,84,138,,,,,,,,,,,,
Phú Yên,Hà Nam,84,138,,,,,,,,,,,,
Qu?ng Bình,Hà Nam,78,132,,,,,,,,,,,,
Qu?ng Nam,Hà Nam,78,132,,,,,,,,,,,,
Qu?ng Ngãi,Hà Nam,78,132,,,,,,,,,,,,
Qu?ng Tr?,Hà Nam,78,132,,,,,,,,,,,,
Sóc Tr?ng,Hà Nam,90,144,,,,,,,,,,,,
S?n La,Hà Nam,78,132,,,,,,,,,,,,
Tây Ninh,Hà Nam,84,138,,,,,,,,,,,,
Th?a Thiên Hu?,Hà Nam,78,132,,,,,,,,,,,,
Ti?n Giang,Hà Nam,84,138,,,,,,,,,,,,
Trà Vinh,Hà Nam,84,138,,,,,,,,,,,,
V?nh Long,Hà Nam,84,138,,,,,,,,,,,,
B?c Giang,Hà Nam,66,120,,,,,,,,,,,,
B?c K?n,Hà Nam,66,120,,,,,,,,,,,,
Hà T?nh,Hà Nam,78,132,,,,,,,,,,,,
H?i Phòng,Hà Nam,66,120,,,,,,,,,,,,
Hòa Bình,Hà Nam,66,120,,,,,,,,,,,,
L?ng S?n,Hà Nam,66,120,,,,,,,,,,,,
Ngh? An,Hà Nam,66,120,,,,,,,,,,,,
Phú Th?,Hà Nam,66,120,,,,,,,,,,,,
Qu?ng Ninh,Hà Nam,72,126,,,,,,,,,,,,
Thái Nguyên,Hà Nam,66,120,,,,,,,,,,,,
Thanh Hóa,Hà Nam,54,108,,,,,,,,,,,,
Tuyên Quang,Hà Nam,66,120,,,,,,,,,,,,
V?nh Phúc,Hà Nam,66,120,,,,,,,,,,,,
Yên Bái,Hà Nam,78,132,,,,,,,,,,,,
B?c Giang,Hà N?i,48,84,,,,,,,,,,,,
B?c Ninh,Hà N?i,48,84,,,,,,,,,,,,
Hà Nam,Hà N?i,48,84,,,,,,,,,,,,
H?i D??ng,Hà N?i,48,84,,,,,,,,,,,,
H?i Phòng,Hà N?i,48,84,,,,,,,,,,,,
Hòa Bình,Hà N?i,48,84,,,,,,,,,,,,
H?ng Yên,Hà N?i,48,84,,,,,,,,,,,,
Nam ??nh,Hà N?i,48,84,,,,,,,,,,,,
Ninh Bình,Hà N?i,48,84,,,,,,,,,,,,
Phú Th?,Hà N?i,48,84,,,,,,,,,,,,
Thái Nguyên,Hà N?i,48,84,,,,,,,,,,,,
V?nh Phúc,Hà N?i,54,90,,,,,,,,,,,,
An Giang,Hà N?i,78,102,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Hà N?i,72,96,,,,,,,,,,,,
?à N?ng,Hà N?i,60,84,,,,,,,,,,,,
B?c Liêu,Hà N?i,78,102,,,,,,,,,,,,
B?n Tre,Hà N?i,72,96,,,,,,,,,,,,
Bình ??nh,Hà N?i,78,102,,,,,,,,,,,,
Bình D??ng,Hà N?i,72,96,,,,,,,,,,,,
Bình Ph??c,Hà N?i,84,108,,,,,,,,,,,,
Bình Thu?n,Hà N?i,78,102,,,,,,,,,,,,
Cà Mau,Hà N?i,78,102,,,,,,,,,,,,
C?n Th?,Hà N?i,72,96,,,,,,,,,,,,
Hà N?i,Hà N?i,24,72,,,,,,,,,,,,
??k L?k,Hà N?i,84,108,,,,,,,,,,,,
??k Nông,Hà N?i,84,108,,,,,,,,,,,,
?i?n Biên,Hà N?i,66,90,,,,,,,,,,,,
??ng Nai,Hà N?i,72,96,,,,,,,,,,,,
TP. H? Chí Minh,Hà N?i,72,96,,,,,,,,,,,,
??ng Tháp,Hà N?i,72,96,,,,,,,,,,,,
Gia Lai,Hà N?i,72,96,,,,,,,,,,,,
Hà Giang,Hà N?i,66,90,,,,,,,,,,,,
Hà T?nh,Hà N?i,66,90,,,,,,,,,,,,
H?u Giang,Hà N?i,78,102,,,,,,,,,,,,
Khánh Hòa,Hà N?i,72,96,,,,,,,,,,,,
Kiên Giang,Hà N?i,78,102,,,,,,,,,,,,
Kon Tum,Hà N?i,78,102,,,,,,,,,,,,
Lai Châu,Hà N?i,72,96,,,,,,,,,,,,
Lâm ??ng,Hà N?i,84,108,,,,,,,,,,,,
Long An,Hà N?i,72,96,,,,,,,,,,,,
Ngh? An,Hà N?i,66,90,,,,,,,,,,,,
Ninh Thu?n,Hà N?i,84,108,,,,,,,,,,,,
Phú Yên,Hà N?i,72,96,,,,,,,,,,,,
Qu?ng Bình,Hà N?i,78,102,,,,,,,,,,,,
Qu?ng Nam,Hà N?i,72,96,,,,,,,,,,,,
Qu?ng Ngãi,Hà N?i,72,96,,,,,,,,,,,,
Qu?ng Tr?,Hà N?i,72,96,,,,,,,,,,,,
Sóc Tr?ng,Hà N?i,78,102,,,,,,,,,,,,
S?n La,Hà N?i,72,96,,,,,,,,,,,,
Tây Ninh,Hà N?i,72,96,,,,,,,,,,,,
Th?a Thiên Hu?,Hà N?i,72,96,,,,,,,,,,,,
Ti?n Giang,Hà N?i,72,96,,,,,,,,,,,,
Trà Vinh,Hà N?i,72,96,,,,,,,,,,,,
V?nh Long,Hà N?i,72,96,,,,,,,,,,,,
B?c K?n,Hà N?i,66,90,,,,,,,,,,,,
Cao B?ng,Hà N?i,66,90,,,,,,,,,,,,
L?ng S?n,Hà N?i,60,84,,,,,,,,,,,,
Lào Cai,Hà N?i,66,90,,,,,,,,,,,,
Qu?ng Ninh,Hà N?i,72,96,,,,,,,,,,,,
Thái Bình,Hà N?i,60,84,,,,,,,,,,,,
Thanh Hóa,Hà N?i,66,90,,,,,,,,,,,,
Tuyên Quang,Hà N?i,60,84,,,,,,,,,,,,
Yên Bái,Hà N?i,66,90,,,,,,,,,,,,
Ngh? An,Hà T?nh,54,108,,,,,,,,,,,,
An Giang,Hà T?nh,90,138,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Hà T?nh,84,132,,,,,,,,,,,,
B?c Giang,Hà T?nh,84,132,,,,,,,,,,,,
B?c K?n,Hà T?nh,84,132,,,,,,,,,,,,
B?c Liêu,Hà T?nh,90,138,,,,,,,,,,,,
B?c Ninh,Hà T?nh,84,132,,,,,,,,,,,,
B?n Tre,Hà T?nh,84,132,,,,,,,,,,,,
Bình ??nh,Hà T?nh,84,132,,,,,,,,,,,,
Bình D??ng,Hà T?nh,84,132,,,,,,,,,,,,
Bình Ph??c,Hà T?nh,84,132,,,,,,,,,,,,
Bình Thu?n,Hà T?nh,84,132,,,,,,,,,,,,
Cà Mau,Hà T?nh,90,138,,,,,,,,,,,,
C?n Th?,Hà T?nh,90,138,,,,,,,,,,,,
Cao B?ng,Hà T?nh,84,132,,,,,,,,,,,,
?à N?ng,Hà T?nh,84,132,,,,,,,,,,,,
??k L?k,Hà T?nh,84,132,,,,,,,,,,,,
??k Nông,Hà T?nh,84,132,,,,,,,,,,,,
?i?n Biên,Hà T?nh,84,132,,,,,,,,,,,,
??ng Nai,Hà T?nh,84,132,,,,,,,,,,,,
??ng Tháp,Hà T?nh,90,138,,,,,,,,,,,,
Gia Lai,Hà T?nh,84,132,,,,,,,,,,,,
Hà Giang,Hà T?nh,84,132,,,,,,,,,,,,
Hà N?i,Hà T?nh,72,120,,,,,,,,,,,,
Hà T?nh,Hà T?nh,24,78,,,,,,,,,,,,
H?i D??ng,Hà T?nh,84,132,,,,,,,,,,,,
H?i Phòng,Hà T?nh,84,132,,,,,,,,,,,,
H?u Giang,Hà T?nh,90,138,,,,,,,,,,,,
TP. H? Chí Minh,Hà T?nh,84,132,,,,,,,,,,,,
Hòa Bình,Hà T?nh,84,132,,,,,,,,,,,,
H?ng Yên,Hà T?nh,84,132,,,,,,,,,,,,
Khánh Hòa,Hà T?nh,84,132,,,,,,,,,,,,
Kiên Giang,Hà T?nh,90,138,,,,,,,,,,,,
Kon Tum,Hà T?nh,84,132,,,,,,,,,,,,
Lai Châu,Hà T?nh,84,132,,,,,,,,,,,,
Lâm ??ng,Hà T?nh,84,132,,,,,,,,,,,,
L?ng S?n,Hà T?nh,84,132,,,,,,,,,,,,
Lào Cai,Hà T?nh,84,132,,,,,,,,,,,,
Long An,Hà T?nh,84,132,,,,,,,,,,,,
Nam ??nh,Hà T?nh,84,132,,,,,,,,,,,,
Ninh Thu?n,Hà T?nh,84,132,,,,,,,,,,,,
Phú Th?,Hà T?nh,84,132,,,,,,,,,,,,
Phú Yên,Hà T?nh,84,132,,,,,,,,,,,,
Qu?ng Nam,Hà T?nh,84,132,,,,,,,,,,,,
Qu?ng Ngãi,Hà T?nh,84,132,,,,,,,,,,,,
Qu?ng Ninh,Hà T?nh,84,132,,,,,,,,,,,,
Sóc Tr?ng,Hà T?nh,90,138,,,,,,,,,,,,
S?n La,Hà T?nh,84,132,,,,,,,,,,,,
Tây Ninh,Hà T?nh,84,132,,,,,,,,,,,,
Thái Bình,Hà T?nh,84,132,,,,,,,,,,,,
Thái Nguyên,Hà T?nh,84,132,,,,,,,,,,,,
Th?a Thiên Hu?,Hà T?nh,84,132,,,,,,,,,,,,
Ti?n Giang,Hà T?nh,84,132,,,,,,,,,,,,
Trà Vinh,Hà T?nh,90,138,,,,,,,,,,,,
Tuyên Quang,Hà T?nh,84,132,,,,,,,,,,,,
V?nh Long,Hà T?nh,90,138,,,,,,,,,,,,
V?nh Phúc,Hà T?nh,84,132,,,,,,,,,,,,
Yên Bái,Hà T?nh,84,132,,,,,,,,,,,,
Hà Nam,Hà T?nh,84,132,,,,,,,,,,,,
Ninh Bình,Hà T?nh,66,114,,,,,,,,,,,,
Qu?ng Bình,Hà T?nh,84,132,,,,,,,,,,,,
Qu?ng Tr?,Hà T?nh,84,132,,,,,,,,,,,,
Thanh Hóa,Hà T?nh,78,126,,,,,,,,,,,,
B?c Giang,H?i D??ng,54,90,,,,,,,,,,,,
B?c Ninh,H?i D??ng,54,90,,,,,,,,,,,,
Hà Nam,H?i D??ng,54,90,,,,,,,,,,,,
Hà N?i,H?i D??ng,48,84,,,,,,,,,,,,
H?i Phòng,H?i D??ng,48,84,,,,,,,,,,,,
H?ng Yên,H?i D??ng,48,84,,,,,,,,,,,,
Nam ??nh,H?i D??ng,54,90,,,,,,,,,,,,
Qu?ng Ninh,H?i D??ng,60,96,,,,,,,,,,,,
Thái Bình,H?i D??ng,54,90,,,,,,,,,,,,
An Giang,H?i D??ng,84,108,,,,,,,,,,,,
Bà R?a - V?ng Tàu,H?i D??ng,84,108,,,,,,,,,,,,
B?c Liêu,H?i D??ng,84,108,,,,,,,,,,,,
B?n Tre,H?i D??ng,84,108,,,,,,,,,,,,
Bình ??nh,H?i D??ng,84,108,,,,,,,,,,,,
Bình D??ng,H?i D??ng,84,108,,,,,,,,,,,,
Bình Ph??c,H?i D??ng,84,108,,,,,,,,,,,,
Bình Thu?n,H?i D??ng,84,108,,,,,,,,,,,,
Cà Mau,H?i D??ng,84,108,,,,,,,,,,,,
C?n Th?,H?i D??ng,84,108,,,,,,,,,,,,
?à N?ng,H?i D??ng,72,96,,,,,,,,,,,,
??k L?k,H?i D??ng,84,108,,,,,,,,,,,,
??k Nông,H?i D??ng,84,108,,,,,,,,,,,,
?i?n Biên,H?i D??ng,78,102,,,,,,,,,,,,
??ng Nai,H?i D??ng,84,108,,,,,,,,,,,,
??ng Tháp,H?i D??ng,84,108,,,,,,,,,,,,
H?i D??ng,H?i D??ng,24,72,,,,,,,,,,,,
Gia Lai,H?i D??ng,84,108,,,,,,,,,,,,
Hà Giang,H?i D??ng,72,96,,,,,,,,,,,,
H?u Giang,H?i D??ng,84,108,,,,,,,,,,,,
TP. H? Chí Minh,H?i D??ng,66,90,,,,,,,,,,,,
Khánh Hòa,H?i D??ng,84,108,,,,,,,,,,,,
Kiên Giang,H?i D??ng,84,108,,,,,,,,,,,,
Kon Tum,H?i D??ng,84,108,,,,,,,,,,,,
Lai Châu,H?i D??ng,78,102,,,,,,,,,,,,
Lâm ??ng,H?i D??ng,84,108,,,,,,,,,,,,
Lào Cai,H?i D??ng,78,102,,,,,,,,,,,,
Long An,H?i D??ng,84,108,,,,,,,,,,,,
Ngh? An,H?i D??ng,66,90,,,,,,,,,,,,
Ninh Thu?n,H?i D??ng,84,108,,,,,,,,,,,,
Phú Yên,H?i D??ng,84,108,,,,,,,,,,,,
Qu?ng Bình,H?i D??ng,78,102,,,,,,,,,,,,
Qu?ng Nam,H?i D??ng,78,102,,,,,,,,,,,,
Qu?ng Ngãi,H?i D??ng,78,102,,,,,,,,,,,,
Qu?ng Tr?,H?i D??ng,78,102,,,,,,,,,,,,
Sóc Tr?ng,H?i D??ng,84,108,,,,,,,,,,,,
S?n La,H?i D??ng,78,102,,,,,,,,,,,,
Tây Ninh,H?i D??ng,84,108,,,,,,,,,,,,
Th?a Thiên Hu?,H?i D??ng,78,102,,,,,,,,,,,,
Ti?n Giang,H?i D??ng,84,108,,,,,,,,,,,,
Trà Vinh,H?i D??ng,84,108,,,,,,,,,,,,
V?nh Long,H?i D??ng,84,108,,,,,,,,,,,,
B?c K?n,H?i D??ng,66,90,,,,,,,,,,,,
Cao B?ng,H?i D??ng,60,84,,,,,,,,,,,,
Hà T?nh,H?i D??ng,78,102,,,,,,,,,,,,
Hòa Bình,H?i D??ng,66,90,,,,,,,,,,,,
L?ng S?n,H?i D??ng,66,90,,,,,,,,,,,,
Ninh Bình,H?i D??ng,66,90,,,,,,,,,,,,
Phú Th?,H?i D??ng,66,90,,,,,,,,,,,,
Thái Nguyên,H?i D??ng,66,90,,,,,,,,,,,,
Thanh Hóa,H?i D??ng,66,90,,,,,,,,,,,,
Tuyên Quang,H?i D??ng,66,90,,,,,,,,,,,,
V?nh Phúc,H?i D??ng,66,90,,,,,,,,,,,,
Yên Bái,H?i D??ng,66,90,,,,,,,,,,,,
Hà N?i,H?i Phòng,48,96,,,,,,,,,,,,
H?i D??ng,H?i Phòng,48,96,,,,,,,,,,,,
H?ng Yên,H?i Phòng,48,96,,,,,,,,,,,,
Nam ??nh,H?i Phòng,54,102,,,,,,,,,,,,
Qu?ng Ninh,H?i Phòng,60,108,,,,,,,,,,,,
Thái Bình,H?i Phòng,54,102,,,,,,,,,,,,
An Giang,H?i Phòng,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,H?i Phòng,84,120,,,,,,,,,,,,
B?c Liêu,H?i Phòng,84,120,,,,,,,,,,,,
B?n Tre,H?i Phòng,84,120,,,,,,,,,,,,
Bình ??nh,H?i Phòng,84,120,,,,,,,,,,,,
Bình D??ng,H?i Phòng,84,120,,,,,,,,,,,,
Bình Ph??c,H?i Phòng,84,120,,,,,,,,,,,,
Bình Thu?n,H?i Phòng,84,120,,,,,,,,,,,,
Cà Mau,H?i Phòng,84,120,,,,,,,,,,,,
C?n Th?,H?i Phòng,84,120,,,,,,,,,,,,
Cao B?ng,H?i Phòng,60,96,,,,,,,,,,,,
?à N?ng,H?i Phòng,72,108,,,,,,,,,,,,
??k L?k,H?i Phòng,84,120,,,,,,,,,,,,
??k Nông,H?i Phòng,84,120,,,,,,,,,,,,
?i?n Biên,H?i Phòng,78,114,,,,,,,,,,,,
??ng Nai,H?i Phòng,84,120,,,,,,,,,,,,
??ng Tháp,H?i Phòng,84,120,,,,,,,,,,,,
Gia Lai,H?i Phòng,84,120,,,,,,,,,,,,
Hà Giang,H?i Phòng,72,108,,,,,,,,,,,,
H?u Giang,H?i Phòng,84,120,,,,,,,,,,,,
H?i Phòng,H?i Phòng,24,72,,,,,,,,,,,,
TP. H? Chí Minh,H?i Phòng,66,102,,,,,,,,,,,,
Khánh Hòa,H?i Phòng,84,120,,,,,,,,,,,,
Kiên Giang,H?i Phòng,84,120,,,,,,,,,,,,
Kon Tum,H?i Phòng,84,120,,,,,,,,,,,,
Lai Châu,H?i Phòng,78,114,,,,,,,,,,,,
Lâm ??ng,H?i Phòng,84,120,,,,,,,,,,,,
Lào Cai,H?i Phòng,78,114,,,,,,,,,,,,
Long An,H?i Phòng,84,120,,,,,,,,,,,,
Ngh? An,H?i Phòng,66,102,,,,,,,,,,,,
Ninh Thu?n,H?i Phòng,84,120,,,,,,,,,,,,
Phú Yên,H?i Phòng,84,120,,,,,,,,,,,,
Qu?ng Bình,H?i Phòng,78,114,,,,,,,,,,,,
Qu?ng Nam,H?i Phòng,78,114,,,,,,,,,,,,
Qu?ng Ngãi,H?i Phòng,78,114,,,,,,,,,,,,
Qu?ng Tr?,H?i Phòng,78,114,,,,,,,,,,,,
Sóc Tr?ng,H?i Phòng,84,120,,,,,,,,,,,,
S?n La,H?i Phòng,78,114,,,,,,,,,,,,
Tây Ninh,H?i Phòng,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,H?i Phòng,78,114,,,,,,,,,,,,
Ti?n Giang,H?i Phòng,84,120,,,,,,,,,,,,
Trà Vinh,H?i Phòng,84,120,,,,,,,,,,,,
V?nh Long,H?i Phòng,84,120,,,,,,,,,,,,
B?c Giang,H?i Phòng,66,102,,,,,,,,,,,,
B?c K?n,H?i Phòng,66,102,,,,,,,,,,,,
B?c Ninh,H?i Phòng,66,102,,,,,,,,,,,,
Hà Nam,H?i Phòng,66,102,,,,,,,,,,,,
Hà T?nh,H?i Phòng,78,114,,,,,,,,,,,,
Hòa Bình,H?i Phòng,66,102,,,,,,,,,,,,
L?ng S?n,H?i Phòng,66,102,,,,,,,,,,,,
Ninh Bình,H?i Phòng,66,102,,,,,,,,,,,,
Phú Th?,H?i Phòng,66,102,,,,,,,,,,,,
Thái Nguyên,H?i Phòng,66,102,,,,,,,,,,,,
Thanh Hóa,H?i Phòng,66,102,,,,,,,,,,,,
Tuyên Quang,H?i Phòng,66,102,,,,,,,,,,,,
V?nh Phúc,H?i Phòng,66,102,,,,,,,,,,,,
Yên Bái,H?i Phòng,66,102,,,,,,,,,,,,
An Giang,H?u Giang,54,102,,,,,,,,,,,,
B?c Liêu,H?u Giang,54,102,,,,,,,,,,,,
C?n Th?,H?u Giang,54,102,,,,,,,,,,,,
Kiên Giang,H?u Giang,54,102,,,,,,,,,,,,
Sóc Tr?ng,H?u Giang,54,102,,,,,,,,,,,,
V?nh Long,H?u Giang,54,102,,,,,,,,,,,,
B?c Giang,H?u Giang,84,120,,,,,,,,,,,,
B?c K?n,H?u Giang,84,120,,,,,,,,,,,,
B?c Ninh,H?u Giang,78,114,,,,,,,,,,,,
Bình ??nh,H?u Giang,84,120,,,,,,,,,,,,
Bình Ph??c,H?u Giang,78,114,,,,,,,,,,,,
Bình Thu?n,H?u Giang,84,120,,,,,,,,,,,,
Cao B?ng,H?u Giang,84,120,,,,,,,,,,,,
?à N?ng,H?u Giang,84,120,,,,,,,,,,,,
??k L?k,H?u Giang,84,120,,,,,,,,,,,,
??k Nông,H?u Giang,66,102,,,,,,,,,,,,
?i?n Biên,H?u Giang,84,120,,,,,,,,,,,,
Gia Lai,H?u Giang,78,114,,,,,,,,,,,,
Hà Giang,H?u Giang,84,120,,,,,,,,,,,,
Hà Nam,H?u Giang,78,114,,,,,,,,,,,,
Hà N?i,H?u Giang,84,120,,,,,,,,,,,,
Hà T?nh,H?u Giang,84,120,,,,,,,,,,,,
H?i D??ng,H?u Giang,78,114,,,,,,,,,,,,
H?i Phòng,H?u Giang,78,114,,,,,,,,,,,,
Hòa Bình,H?u Giang,78,114,,,,,,,,,,,,
H?ng Yên,H?u Giang,78,114,,,,,,,,,,,,
Khánh Hòa,H?u Giang,78,114,,,,,,,,,,,,
H?u Giang,H?u Giang,24,72,,,,,,,,,,,,
Kon Tum,H?u Giang,84,120,,,,,,,,,,,,
Lai Châu,H?u Giang,84,120,,,,,,,,,,,,
Lâm ??ng,H?u Giang,78,114,,,,,,,,,,,,
L?ng S?n,H?u Giang,84,120,,,,,,,,,,,,
Lào Cai,H?u Giang,84,120,,,,,,,,,,,,
Nam ??nh,H?u Giang,78,114,,,,,,,,,,,,
Ngh? An,H?u Giang,78,114,,,,,,,,,,,,
Ninh Bình,H?u Giang,78,114,,,,,,,,,,,,
Ninh Thu?n,H?u Giang,84,120,,,,,,,,,,,,
Phú Th?,H?u Giang,78,114,,,,,,,,,,,,
Phú Yên,H?u Giang,84,120,,,,,,,,,,,,
Qu?ng Bình,H?u Giang,84,120,,,,,,,,,,,,
Qu?ng Nam,H?u Giang,84,120,,,,,,,,,,,,
Qu?ng Ngãi,H?u Giang,84,120,,,,,,,,,,,,
Qu?ng Ninh,H?u Giang,78,114,,,,,,,,,,,,
Qu?ng Tr?,H?u Giang,84,120,,,,,,,,,,,,
S?n La,H?u Giang,84,120,,,,,,,,,,,,
Thái Bình,H?u Giang,78,114,,,,,,,,,,,,
Thái Nguyên,H?u Giang,78,114,,,,,,,,,,,,
